"date"," ABEV3.SA"," ASAI3.SA"," AZUL4.SA"," B3SA3.SA"," BBAS3.SA"," BBDC3.SA"," BBDC4.SA"," BBSE3.SA"," BEEF3.SA"," BPAC11.SA"," BRAP4.SA"," BRDT3.SA"," BRFS3.SA"," BRKM5.SA"," BRML3.SA"," CCRO3.SA"," CIEL3.SA"," CMIG4.SA"," COGN3.SA"," CPFE3.SA"," CPLE6.SA"," CRFB3.SA"," CSAN3.SA"," CSNA3.SA"," CVCB3.SA"," CYRE3.SA"," ECOR3.SA"," EGIE3.SA"," ELET3.SA"," ELET6.SA"," EMBR3.SA"," ENBR3.SA"," ENEV3.SA"," ENGI11.SA"," EQTL3.SA"," EZTC3.SA"," FLRY3.SA"," GGBR4.SA"," GNDI3.SA"," GOAU4.SA"," GOLL4.SA"," HAPV3.SA"," HGTX3.SA"," HYPE3.SA"," IGTA3.SA"," IRBR3.SA"," ITSA4.SA"," ITUB4.SA"," JBSS3.SA"," JHSF3.SA"," KLBN11.SA"," LAME4.SA"," LCAM3.SA"," LREN3.SA"," MGLU3.SA"," MRFG3.SA"," MRVE3.SA"," MULT3.SA"," NTCO3.SA"," PCAR3.SA"," PETR3.SA"," PETR4.SA"," PRIO3.SA"," QUAL3.SA"," RADL3.SA"," RAIL3.SA"," RENT3.SA"," SANB11.SA"," SBSP3.SA"," SULA11.SA"," SUZB3.SA"," TAEE11.SA"," TIMS3.SA"," TOTS3.SA"," UGPA3.SA"," USIM5.SA"," VALE3.SA"," VIVT3.SA"," VVAR3.SA"," WEGE3.SA"," YDUQ3.SA"
"1",2021-03-01,13.77,14.188677,40.049999,17.390621,26.762774,17.573917,19.658798,24.204716,9.03059,25.530704,53.674404,18.12764,21.700001,31.780001,8.17,10.843947,3.325763,9.884041,3.61,25.238281,4.9526,18.361017,20.361914,32.609936,15.96,23.445381,10.65,37.383682,30.700157,31.0954,12.21,16.936317,16.735001,41.218655,19.298658,30.157955,25.276711,25.40579,89.053795,11.252275,21.370001,16.284698,14.713737,30.583601,30.393238,5.83,9.449737,24.461002,25.146818,5.953497,30.9,24.68,23.906651,36.822628,24.532209,13.288611,16.275866,19.379999,46.349998,22.050739,20.11891,20.087284,17.646,29.484564,22.727558,18.08,58.845047,35.66964,35.100616,31.062078,74.489998,28.261705,12.514287,31.312807,18.312141,15.756072,83.790359,41.36034,12.11,38.766033,28.278706
"2",2021-03-02,13.99,14.40727,38.790001,17.921782,27.790632,17.880537,20.188707,24.194958,8.993157,25.428793,55.01252,17.851442,21.59,30.51,8.23,10.804226,3.306084,10.175505,3.63,25.80513,5.078534,18.216518,20.356972,33.445103,15.69,23.655996,10.55,36.908817,31.070038,31.610094,12.42,17.119257,16.73,41.103283,19.531757,30.167698,24.993906,25.748728,88.239517,11.384545,20.74,16.364527,14.873127,31.147619,30.750456,5.96,9.72478,25.44853,25.343645,6.07202,30.49,24.25,23.610165,37.020756,24.252413,13.632202,16.305405,19.790001,47,21.379671,20.027502,20.078154,17.134001,29.938889,22.827326,18.299999,58.288025,36.751411,35.952621,31.13752,73.529999,28.326761,12.533963,30.855251,18.253544,16.111399,86.366043,41.52269,12.02,38.298851,27.4519
"3",2021-03-03,14.17,14.168806,38.560001,18.107363,27.848267,18.242565,20.365644,24.029037,8.993157,25.088249,53.873875,17.492388,21.709999,29.51,8.15,10.953181,3.345442,10.08978,3.67,26.129044,5.038235,18.10092,20.235888,34.001881,14.98,22.689081,10.55,37.095036,30.875362,31.911144,12.43,17.234797,16.6425,41.35326,19.658018,29.992304,25.057907,25.662992,86.392502,11.365648,20.5,16.115068,14.673888,30.369659,30.303936,5.89,9.813187,25.507776,25.306152,6.0082,30.120001,23.91,23.491571,37.12973,25.101797,13.752923,16.26602,19.85,47.34,20.17931,19.168264,19.347708,17.924,30.495199,23.156565,18.49,58.506855,36.215317,36.636208,30.722603,73.5,28.345348,12.652022,30.765728,17.794518,16.195559,85.303474,42.200718,11.92,38.269032,27.245201
"4",2021-03-04,14.78,14.546376,38.5,17.755392,28.856916,18.851826,21.153025,23.911917,9.273902,24.422079,52.2033,18.680031,22.73,30.129999,8.38,11.549003,3.404479,10.415533,3.7,26.542933,5.276672,18.688547,21.992844,33.800289,15.41,22.842255,11,37.523338,31.118706,31.891722,12.4,17.783613,16.5425,42.353203,20.328178,30.333347,25.346272,25.634411,85.250534,11.460127,19.469999,15.516365,15.939051,30.573875,31.226746,5.97,10.029293,26.307673,26.065338,6.272597,29.889999,24.559999,24.361261,38.96244,25.421564,13.622916,16.443253,20.42,47.419998,21.048862,19.99094,20.288157,18.598,31.292578,23.54567,19.85,60.595676,36.981167,37.934029,30.496286,73.599998,30.083242,12.838951,30.447428,18.89813,15.718666,84.036888,42.028828,12.11,36.39534,27.245201
"5",2021-03-05,15.08,14.904073,38.139999,18.075367,29.394861,19.884924,22.152729,24.546314,9.170962,24.113852,55.519512,18.643206,23.57,30.530001,8.72,11.658237,3.512714,10.218368,4.07,26.443958,5.130588,18.87158,22.667458,35.518623,16.299999,23.818747,11.2,37.46748,30.924032,31.687786,12.82,17.851013,16.235001,42.218597,20.532141,32.077538,25.028076,26.31076,85.230682,11.790797,20.450001,15.606172,15.77966,30.836437,32.635769,6.16,10.186461,27.285322,25.915375,6.26348,30.860001,23.92,24.519386,39.190296,25.111788,13.910789,16.81741,21.379999,50.509998,21.653769,20.164614,20.443377,20.011999,31.783989,23.665392,20.309999,60.506161,38.685192,37.151375,31.646732,76.099998,30.046072,13.163613,29.960032,18.979773,16.635046,89.022011,42.706867,12.03,36.300911,28.298393
"6",2021-03-08,14.69,14.111176,35.459999,16.859463,28.049997,19.116722,21.365347,23.794796,8.993157,22.465826,54.796429,17.575249,23.26,30.200001,8.3,11.092207,3.306084,9.841179,3.83,25.61618,4.999615,18.10092,22.412931,35.038643,15.12,21.99979,10.44,36.229118,30.982433,31.0954,12.23,17.379221,15.1975,40.526394,19.988243,29.280985,24.302193,25.682043,79.401665,11.469575,19.58,14.977533,14.952822,29.67922,30.86953,5.85,9.783719,26.416302,25.493607,5.834974,29.51,22.27,22.25621,37.644867,23.08326,14.523682,16.128172,20.5,48.18,21.597059,19.195688,19.265533,19,29.95743,22.228708,18.700001,54.826553,37.344944,36.873978,30.06251,75.370003,29.479162,12.779921,28.219324,17.479551,15.886981,88.542305,41.981083,11.54,34.367577,26.438082
"7",2021-03-09,15.16,14.069445,35.98,17.118643,27.848267,19.143209,21.542288,23.092079,9.545287,22.142687,53.283772,17.77779,24.65,31.49,8.27,11.052485,3.256886,9.73831,3.75,25.715155,4.967711,18.322485,22.089216,33.752293,14.87,21.205194,10.2,35.791496,30.447081,30.872042,12.34,17.668074,15.655,40.295635,19.997955,28.131184,24.202757,26.034506,81.566444,11.582948,19.549999,15.11723,14.345145,30.223791,31.12752,5.82,9.872127,26.781685,25.915375,5.670865,30.459999,21,22.730591,36.535339,23.373049,14.792983,15.566936,20.51,48.220001,22.400452,19.552179,19.712931,19.746,29.70709,22.94705,18.43,55.284107,37.565128,36.150764,29.675884,79.18,30.520041,12.652022,29.363216,17.716429,15.98049,87.653946,41.790081,10.98,35.53553,26.004992
"8",2021-03-10,15.27,14.109189,38.34,17.697794,28.722429,19.434599,21.905014,23.570318,9.208395,22.614971,52.361217,18.919399,24.16,32.110001,8.46,11.519212,3.355282,10.209795,4.05,26.542933,5.175085,18.438084,22.148523,32.78273,16.33,21.789175,10.65,36.57362,30.846163,31.153669,13.82,18.188005,15.8675,40.612926,20.347605,29.027641,24.411572,25.691568,82.718346,11.497918,21.49,15.157144,15.191908,30.301588,31.911413,6.08,10.143123,26.979191,25.165564,5.889677,29.389999,21.969999,22.938129,37.96188,24.881956,14.077942,16.512177,20.85,47.970001,23.468489,20.374853,20.397724,18.879999,30.541555,24.293943,18.52,56.238998,38.082081,36.953232,30.04365,74.860001,30.863901,12.602832,27.970654,18.081614,15.466198,86.30365,41.589539,11.87,35.923187,26.634939
"9",2021-03-11,15.09,14.604005,40.450001,18.142561,28.866522,19.823116,22.285431,23.785038,9.114813,23.15934,53.491554,19.950531,24.9,33.209999,9.06,12.452665,3.424158,10.321237,4.14,26.731884,5.151577,18.563318,22.064507,35.787415,18.120001,22.918842,11.57,37.188148,30.894831,31.075977,13.74,18.245777,16.674999,42.38205,20.522427,29.943583,24.709881,26.663219,83.999329,11.734113,23.030001,15.466474,15.998821,30.914232,34.005104,6.1,10.113607,27.018694,24.818775,6.163191,28.969999,22.469999,24.054895,40.042252,24.782028,14.402961,16.955257,22.33,49.380001,23.534651,20.978148,21.265129,18.57,31.014425,24.00461,19.809999,59.232971,37.909763,38.439285,30.109659,74.160004,30.798847,12.750406,27.413628,19.236389,16.158155,88.568954,41.933331,12.32,35.74427,27.550331
"10",2021-03-12,15.03,14.462912,41.130001,17.707396,28.958916,19.540558,22.135036,23.37512,9.021233,23.412884,52.901451,19.959736,25.02,33.73,9.26,12.502317,3.443837,10.364099,4.19,26.866848,5.289266,18.524784,22.017555,36.1138,18.35,23.340073,11.59,37.085732,30.953232,31.425583,14.4,18.40946,16.940001,42.26667,20.580704,30.849783,24.441402,26.318684,82.470093,11.600986,22.780001,15.266906,15.958975,30.603046,34.55085,6.19,10.034904,26.840937,24.659439,6.208777,29.4,21.67,24.094425,41.1716,24.552195,14.272953,17.063566,23.209999,48.860001,23.534651,20.749626,21.155563,18.702,31.1535,24.161087,19.709999,59.183239,37.469398,38.290684,30.071939,74.25,30.705914,12.858627,27.513096,19.265999,15.784122,86.525742,42.983814,11.8,35.36158,27.678289
"11",2021-03-15,15.3,14.476822,42.84,17.214634,28.756205,19.734816,22.444677,23.511759,8.908936,23.166796,52.926388,20.199106,24.719999,34.57,9.33,12.442735,3.424158,10.484113,4.12,26.893841,5.675466,18.370651,22.672398,34.39547,18.91,23.742159,11.65,37.830608,32.043407,32.153927,14.69,18.399832,17.1,43.122387,20.784664,31.073896,25.207062,27.266155,84.17807,11.990855,24.07,15.446516,15.949013,30.962854,35.414124,6.03,10.064417,27.156946,24.978111,6.418471,28.370001,22.190001,23.847351,41.429169,23.70281,14.737266,17.299877,23.620001,50.200001,23.629168,21.261511,21.59383,18.16,30.958792,24.920179,20.059999,59.024086,38.19696,39.212036,30.835762,72.849998,31.412224,12.976686,28.567465,19.019253,15.97114,86.01049,43.423107,12.24,36.390369,27.707817
"12",2021-03-16,15.05,14.218486,40.189999,16.782669,28.833426,19.381618,22.073107,23.345839,8.946367,22.701971,52.909763,19.803226,24.450001,35.990002,9.15,12.055451,3.404479,10.372671,3.97,27.325726,5.776214,18.187618,21.931067,35.470627,17.5,22.880548,11.27,37.709564,32.140747,32.658913,13.99,18.447973,16.879999,42.910862,20.629265,29.583054,24.998245,27.543699,85.667603,12.209562,22.540001,15.885565,15.550536,30.661396,34.55085,6.06,9.916844,26.603933,24.978111,6.099371,29.610001,22.360001,23.363094,40.319641,24.1325,14.802268,16.728794,22.67,49.790001,23.336166,20.941582,21.255999,18.200001,30.068693,25.809114,19.200001,57.691223,36.856716,38.895008,30.750893,75.25,31.895485,12.976686,29.015076,18.930424,17.336353,85.735107,43.404003,12,36.479832,27.205828
"13",2021-03-17,15.42,14.705352,41.540001,16.942656,29.634624,20.070353,22.993185,23.628878,9.180321,23.407911,54.264507,20.383238,24.870001,37.419998,9.23,12.333501,3.60127,10.424106,4.12,28.117516,5.86017,18.42845,23.547171,36.132999,18.1,24.2687,11.54,39.413479,32.812374,33.406677,14.42,18.679052,16.719999,43.651207,21.309137,31.093386,25.107626,27.869095,84.44619,12.390233,23.1,15.506387,15.849393,31.43936,35.175983,6.16,10.202152,27.640833,25.418625,6.564345,29.559999,22.65,23.916534,41.231041,23.922651,14.746552,17.644495,22.950001,50.950001,23.534651,21.608862,21.986446,19.299999,30.485929,25.609354,20.57,59.461746,38.082081,41.143906,33.447842,76.550003,33.168705,13.075068,29.532314,19.838451,17.177391,86.96991,44.387638,12.19,36.375462,28.209806
"14",2021-03-18,15.3,14.556311,40.700001,17.192236,29.383648,20.441208,23.417839,23.716717,8.993157,22.731798,53.026119,20.355618,24.77,37.450001,9.02,12.204406,3.483196,10.50983,3.97,27.496679,5.834983,18.149086,22.981287,35.557026,17.360001,23.263485,11.4,39.013111,32.899975,33.455231,13.95,18.515371,16.16,43.5839,21.105175,30.021536,24.809319,27.381002,83.423393,12.190543,21.360001,15.127208,15.520651,30.748917,34.223404,6.17,10.300533,27.79884,25.015602,6.254363,28.59,21.700001,23.135788,40.725807,22.263855,14.579399,16.935566,22.299999,49.200001,23.629168,20.996426,21.219477,17.639999,30.198498,25.57939,20.27,57.442551,39.039398,41.807678,34.305965,75.300003,32.676147,12.966848,28.119856,19.17717,16.794006,85.424179,44.33989,11.61,35.689598,26.802269
"15",2021-03-19,15.6,14.176754,41.990002,17.803387,29.634624,20.573656,23.656706,23.911917,9.180321,23.256283,52.436016,20.852768,25.620001,37.18,9.57,12.512248,3.611109,10.715569,4.16,28.504412,5.868566,18.51515,23.181446,34.184277,18.549999,23.85704,11.58,39.329681,32.335423,33.037647,14.51,18.823479,16.52,44.276161,21.619936,31.346729,25.177231,27.409714,84.356819,12.095455,21.49,15.246949,15.899203,31.964481,35.930107,6.18,10.271018,27.858086,26.055964,6.418471,28.280001,22.139999,23.867119,42.147858,22.273848,14.820841,17.457417,23.41,51.529999,26.757669,21.499172,21.913401,18.785999,30.346848,25.839079,20.77,58.984303,38.85751,42.44173,37.040634,74,33.308109,13.025877,28.756456,19.562096,16.625694,84.19825,44.358986,12.16,35.759178,27.068027
"16",2021-03-22,15.54,13.910468,39.43,17.605005,29.721502,20.485357,23.532846,23.833838,9.47978,23.407911,51.579952,20.226725,25.42,36.959999,9.52,12.283849,3.630789,10.552692,4.05,27.982552,5.960918,18.563318,22.81078,33.598698,18.34,23.981495,11.65,38.761711,31.615126,32.367573,13.43,18.775337,16.43,43.47831,21.182875,31.522123,25.077793,26.577087,83.314156,11.772148,20.709999,14.99749,15.680041,32.139523,35.533199,6.09,10.349724,28.016094,25.709177,6.491408,28.459999,22.209999,23.165438,41.234833,21.894123,15.183004,17.703573,23.33,50.889999,28.109257,21.096975,21.475134,18.110001,30.597189,26.038839,20.4,57.53207,38.273544,41.995911,37.078354,72.410004,33.270931,12.917657,29.084703,19.532486,16.111399,82.803528,43.766899,12.08,35.436131,27.225513
"17",2021-03-23,15.08,14.065471,36.75,17.333025,28.650021,20.28227,23.276289,23.697199,9.348766,23.639082,50.906738,20.033388,24.360001,36.669998,9.68,11.966078,3.59143,10.552692,3.96,27.667635,5.944127,18.563318,22.778656,32.158752,19.360001,23.588984,11.26,38.687218,32.121281,32.9114,13.35,18.582769,16.440001,43.202507,20.949776,31.10313,25.306498,25.419062,84.783821,11.344243,20.299999,15.226993,15.789622,31.769985,35.751499,6.45,10.093933,27.305073,25.821648,6.382002,28.52,21.99,22.79977,41.334076,21.494413,15.786611,17.191566,23.540001,50.32,27.835159,20.612513,20.81773,17.406,30.170683,25.92897,19.98,56.24894,37.565128,41.312328,37.219803,71.769997,33.577621,12.819273,28.647041,19.315348,15.569055,80.893562,43.5186,12.11,35.590199,26.575882
"18",2021-03-24,14.8,13.612387,36.529999,17.211437,28.128761,19.964392,23.03742,23.17016,9.311334,22.818798,51.247501,19.600683,24.030001,37.34,9.74,12.214336,3.542233,10.338382,3.88,26.992813,5.72584,20.933104,22.459883,31.966761,18.690001,22.478462,11.3,37.532658,31.430185,32.192772,13.1,18.216892,15.68,41.25219,20.415592,29.992304,24.699938,25.620041,82.420441,11.410806,20.799999,14.748031,15.450917,30.826714,35.731651,6.05,9.887333,26.831064,25.793531,6.181426,28.700001,21.440001,22.068438,40.599686,20.35524,15.925904,16.65987,23.33,48.07,26.634798,20.594233,20.835993,17.601999,29.651457,25.030046,19.610001,54.836502,37.316231,40.23246,35.814747,73.660004,33.205879,12.396228,27.692141,19.206779,15.353987,82.750229,42.974266,11.44,35.048462,26.290436
"19",2021-03-25,14.99,14.282076,37.209999,17.39768,28.534185,20.370565,23.550543,23.277519,9.170962,23.062397,51.405418,20.502922,24.280001,37.77,9.82,11.956147,3.571752,10.664134,3.99,27.685629,5.767818,21.328066,22.758886,32.129955,19.190001,23.158178,11.14,38.165806,32.987579,33.358116,13.19,18.602026,16.360001,43.71471,21.833611,31.044666,24.968416,26.002861,86.491806,11.600986,21.01,15.41658,16.108402,31.536604,36.475853,6.1,10.093933,27.305073,26.2153,6.336417,28.549999,21.76,22.631998,42.544819,20.285288,15.990906,17.230953,23.66,49.369999,28.033644,20.987286,21.182955,17.882,29.86471,25.000084,19.799999,56.497612,37.948055,40.480137,34.739738,73.199997,33.252342,12.55364,28.060173,19.897671,15.297884,82.119507,43.165257,12.04,35.321815,27.294415
"20",2021-03-26,15.15,14.447015,37.369999,17.472084,28.630716,20.538336,23.709791,23.384878,9.199037,22.808855,54.330997,20.327997,24.389999,37.91,9.81,11.916426,3.552072,10.655562,3.81,27.23575,5.86017,21.40513,22.440113,33.733093,18.93,22.669933,11.22,38.379955,32.870777,33.270718,13.2,18.688683,16.450001,43.665462,22.173546,30.401556,25.018133,27.371431,84.396538,12.114471,20.66,15.167122,15.799583,31.458805,36.168251,6.12,10.211304,27.770695,26.908876,6.144957,28.51,21.6,22.880045,41.661575,19.965521,15.628744,17.270338,23.68,48.759998,29.687687,21.298073,21.420347,18.502001,28.844807,24.820299,19.700001,57.124252,39.192566,40.490044,34.362541,72.580002,33.54974,12.632347,28.030334,20.647781,15.5036,84.86451,43.298954,11.97,36.15181,26.664469
"21",2021-03-29,15.3,14.605991,36.48,17.376284,28.765856,20.688444,23.807106,23.492239,9.797956,22.791456,56.749584,19.959736,24.82,39.099998,9.74,12.095173,3.502875,10.972743,3.77,26.830856,5.927335,21.501465,22.193003,34.971443,19.02,22.085953,11.21,38.342712,32.257549,32.969669,13.12,18.602026,16.1,43.291157,21.979296,29.475868,24.799374,27.754248,83.52269,12.323669,20.57,14.927642,15.440955,31.614731,35.850727,6.08,10.171877,27.760803,27.602451,6.135839,28.629999,21.65,23.257082,41.175289,19.635759,16.297354,17.05372,23.52,48.419998,31.795408,21.618002,21.758181,18.879999,28.511017,25.389616,19.93,57.243622,38.043789,40.509857,33.315826,73.040001,35.659378,12.50445,27.721981,20.73661,15.587757,87.040985,43.470856,11.81,35.850399,26.290436
"22",2021-03-30,15.59,14.605991,39.009998,17.343864,29.653929,21.174089,24.205215,24.185196,9.695017,24.215765,56.666473,20.484509,25.379999,40.779999,10.23,12.065381,3.522553,11.10133,3.86,27.073792,5.935731,22.05056,22.867615,35.393826,20.08,23.483677,11.46,38.696529,32.267288,33.027935,14.34,19.044933,16.59,43.88216,22.222107,31.385708,25.465595,28.194487,83.115547,12.447287,22.33,14.967556,16.307642,31.89946,37.547508,6.16,10.319725,28.2159,27.930494,6.509643,28.32,22.5,24.368341,43.586853,20.045462,16.15806,18.097424,24.84,48.75,31.946634,21.554016,21.758181,18.454,28.742815,25.709234,20.120001,59.569408,38.551167,40.767441,35.16,70.620003,36.421448,12.6717,28.84598,21.042576,15.774773,86.232574,43.451756,12.34,37.31723,27.599546
"23",2021-03-31,15.29,14.673556,37.849998,17.706951,29.393301,20.759083,23.683247,23.667917,9.545287,24.123795,56.774517,20.327997,25.219999,39.689999,10.12,12.830019,3.660307,11.169909,3.98,27.370714,5.986105,22.368458,22.590851,36.382591,19.719999,23.598557,11.72,38.947929,33.357464,33.804836,14.01,19.054562,16.700001,44.551968,24.086901,31.229803,25.455652,28.921841,82.22184,12.751575,21.51,14.847815,16.028708,31.447819,37.110909,6.13,10.171877,27.671762,28.380383,6.345534,27.629999,22.360001,24.586624,42.266949,20.225332,16.353073,17.920191,24.49,48.139999,31.360632,21.883087,22.004707,18.455999,28.140142,25.030046,20.25,59.499683,37.909763,40.816975,34.169998,68.550003,36.170521,12.465096,28.77635,20.934008,15.989842,87.032104,42.238922,12.07,37.073586,26.290436
"24",2021-04-01,15,14.915997,37.990002,17.379526,28.910652,20.043859,22.816248,23.345839,9.545287,23.502369,54.909901,20.484509,24.549999,40.560001,10.04,12.820088,3.561912,10.947026,3.84,27.010809,5.811345,21.973494,22.94422,35.32663,19.26,23.100737,11.58,38.622044,32.715038,33.163895,13.9,18.987162,16.209999,43.55711,24.271437,30.791319,25.545145,28.117924,81.328117,12.304652,21.68,14.797922,15.809546,31.221998,36.793385,6.05,9.955035,26.825428,28.539719,6.421505,28.049999,22.4,24.358418,42.594444,20.425188,16.594513,17.467262,24.190001,47.299999,30.528883,21.59058,21.812963,18.195999,26.897711,24.460728,20.16,59.808483,36.904579,40.618835,33.389999,69.25,35.213284,12.268331,28.577412,20.519474,15.531652,86.516853,42.30611,12.25,37.322201,26.221537
"25",2021-04-05,15.27,15.400875,39.799999,17.609695,28.87204,20.305828,23.046473,23.492239,9.58272,24.471792,57.991226,20.898804,24.73,41.549999,10.2,13.038556,3.640628,10.724142,4.07,27.532671,5.765658,22.792322,22.850319,36.286594,20.299999,23.799601,11.75,39.031727,33.727345,33.785416,14.66,19.141214,16.67,43.665462,24.475401,32.457561,25.763905,28.175348,81.427422,12.485323,22.6,14.738053,16.915318,32.518005,37.011681,6.07,10.083169,27.171879,28.427246,6.586775,28.08,22.84,25.201786,43.031105,20.405203,16.269495,17.890652,24.549999,48.07,31.209406,21.819101,21.949923,18.124001,26.554651,24.720417,20.74,61.292736,37.239643,41.401493,33.490002,69.25,35.92889,12.130594,29.741198,20.825439,15.952436,91.846977,42.612812,12.52,38.242085,28.495251
"26",2021-04-06,15.39,15.263759,39.669998,17.852833,28.524532,19.899004,22.683189,23.482477,9.526571,24.514051,57.636349,20.558161,24.450001,42.16,10.1,13.108068,3.620949,10.861301,4.05,28.000546,5.774795,22.522593,22.504362,37.601742,20.360001,24.029364,11.95,38.985168,34.068024,34.358379,14.46,19.073816,17,43.921562,24.572523,32.701164,26.768209,28.845276,81.179161,12.713539,22.530001,14.618312,16.98505,32.036915,36.654465,6.08,9.984605,26.85512,28.820896,6.712884,28.6,22.700001,25.529209,43.49754,20.585072,16.334499,17.930037,24.27,49.18,30.850241,21.654566,21.931664,18.698,27.444754,24.530643,20.93,62.119537,36.847141,41.371769,34.919998,70.25,36.124054,12.042049,29.890402,20.72674,16.504133,90.656593,42.622402,12.36,38.336559,28.386978
"27",2021-04-07,15.22,15.166385,39.450001,17.813932,28.341125,19.766342,22.435087,23.462959,9.92897,24.558794,58.709621,20.383238,24.27,44.669998,9.88,12.86974,3.630789,10.878447,4,27.568661,5.774795,22.39736,22.232542,38.292915,20.1,23.723013,11.82,38.454445,34.729916,34.931343,14.78,18.958277,16.870001,42.926704,24.106325,32.136005,26.857702,29.390793,83.264503,12.960774,22.379999,15.187078,16.417221,32.184189,35.959877,6.22,9.974749,26.61755,29.223921,6.615878,28.83,22.190001,25.370459,42.802853,20.165377,16.557367,17.674036,23.99,48.650002,31.22831,21.755114,21.913401,18.92,27.250042,24.221016,20.25,62.159382,36.856716,40.995304,34.77,69.849998,36.802483,12.38639,30.527002,20.578693,16.737904,92.88636,42.699078,12.31,37.86916,28.66258
"28",2021-04-08,15.45,15.384978,39.959999,18.105698,28.099804,19.739813,22.364202,23.384878,10.041267,24.799906,59.462643,20.576574,24.389999,44,9.76,12.810158,3.768542,10.887019,4.05,27.433697,5.738246,22.75379,22.153465,39.454468,20.1,24.115524,11.75,38.705841,35.031662,35.135277,16.08,18.967905,17.33,42.897152,23.999487,31.824192,26.569336,29.486496,82.201973,13.036846,23.290001,14.847815,16.785812,33.234737,35.711811,6.15,9.945177,26.409679,29.645689,6.596476,29.18,22.389999,26.124529,42.108162,21.834166,16.835955,17.802036,23.379999,50.41,32.920158,21.389482,21.639482,18.950001,26.953342,24.610548,20.450001,63.354755,36.569523,41.46093,34.27,70.43,36.876835,12.396228,30.934826,20.68726,17.364407,92.833054,42.833256,12.92,38.01833,30.51305
"29",2021-04-09,15.36,15.400875,39.349998,17.901461,28.177025,19.598309,22.328762,23.316559,10.116134,24.496651,59.627094,20.116249,24,43.369999,9.95,12.6,3.748863,10.784148,4.11,26.992813,5.710834,22.252859,22.039795,41.364799,20.309999,24.517609,11.76,38.649975,34.506042,34.921627,15.96,18.88125,17.26,42.345551,23.795527,32.632954,26.241198,29.78318,81.437355,13.1985,23.34,14.837836,16.77585,32.822372,36.634617,6.17,9.895895,26.370085,29.383255,6.664381,29.440001,21.91,25.985622,41.185211,21.654297,17.030968,18.323889,23.700001,51.02,31.852119,21.480888,21.59383,18.898001,26.804991,24.121134,20.309999,62.747116,36.26318,42.580425,34.18,71.379997,36.151939,12.307683,30.40764,20.183899,17.953505,91.500519,42.603233,12.47,37.545959,30.798494
"30",2021-04-12,15.51,15.381002,38.349998,18.079763,28.524532,20.013975,22.745213,23.560558,10.640187,24.67065,60.094486,20.650227,24.48,46.759998,9.81,12.55,3.768542,10.827012,4.09,27.577658,5.646873,22.349195,22.239954,42.123169,20.65,24.536755,11.7,38.677906,33.814949,33.93108,16.049999,18.950001,18.059999,42.828201,23.795527,32.155491,26.827869,29.878885,81.477074,13.274571,23.219999,14.777966,16.755926,33.568558,36.327015,6.17,10.063457,27.023397,30.226793,6.635279,29.950001,22.02,25.797104,40.758472,21.63431,17.128525,18.215578,23.530001,51.18,34.971169,21.700268,21.812963,19.382,26.869896,24.570597,20.48,62.737152,37.124763,42.570522,33.759998,72,36.374981,12.317522,31.123817,20.401035,18.149872,91.855865,42.890766,12.57,37.545959,30.808336
"31",2021-04-13,15.63,15.351194,38.029999,17.927397,28.524532,19.90785,22.594584,23.24824,10.61,24.509079,60.639778,21.055313,24.58,46.91,9.86,12.47,3.689826,10.989888,4.33,27.397707,5.692559,22.175795,22.20783,43.275124,20.34,24.421875,11.47,38.687218,33.834412,33.999062,15.76,19.01,16.780001,42.897152,23.669266,32.126259,27.056572,30.567957,83.03611,13.597878,23.18,15.157144,17.114555,34.462017,37.736038,6.25,10.043742,27.013502,30.311148,6.664381,29.959999,24.07,26.045153,41.195137,22.183912,16.771683,17.713419,23.799999,51.91,36.965469,21.700268,21.886007,20.1,27.518927,24.840275,20.280001,62.956303,36.665249,42.213867,33.759998,72.400002,36.384277,12.10108,31.153656,20.647781,18.673515,92.01577,42.603233,12.61,37.282429,32.156815
"32",2021-04-14,15.81,15.631392,38.099998,17.839865,28.572796,20.093573,22.860401,23.2092,11.02,24.75268,62.232376,21.156584,24.27,46.860001,9.71,12.44,3.630789,11.092757,4.13,27.424698,5.756521,22.246695,22.279493,44.647869,21.43,24.498463,11.47,38.473068,33.464535,33.678589,16.139999,18.6,16.309999,42.384949,23.494442,31.970354,27.026743,30.998623,82.499878,13.883147,22.889999,15.077316,17.034861,33.706017,36.535393,6.44,10.112739,27.359953,31.21092,6.703184,29.700001,23.309999,26.34281,41.175289,22.103971,17.701355,18.284502,23.280001,52.080002,36.10537,22.047619,22.232971,20.360001,27.120235,24.750381,20.35,63.404568,37.402386,41.46093,32.599998,71.349998,36.551563,12.081403,30.765728,20.628042,19.458981,95.05394,42.881184,12.78,37.903969,31.851686
